0,1,2,3,label
-0.82658017,0.24296945,-0.09254828,-0.96513045,1
-0.69493556,0.41015613,-0.12468016,-0.9632254,1
-0.3531767,0.8315437,-0.3524547,-0.9573504,2
-0.77671504,0.21052784,-0.4181271,-0.95374626,0
-0.68729705,0.30166376,-0.323466,-0.9589772,1
-0.7082163,0.38946342,-0.13918424,-0.9627709,1
-0.888746,0.032098338,-0.43363556,-0.9560145,0
-0.56572795,0.05292891,-0.8679834,-0.94230664,0
-0.79868054,0.340387,0.04898858,-0.9347358,0
-0.731574,0.41296712,-0.12088981,-0.96520096,1
-0.6735257,0.4126641,-0.15661082,-0.9635301,1
-0.6549702,0.48253655,-0.21078359,-0.961091,0
-0.7943523,0.30416068,-0.11315945,-0.96401477,1
0.1695072,0.39218307,-0.5191897,-0.954055,2
-0.51313335,0.62849224,-0.25529885,-0.9610847,2
-0.16246629,0.5056596,-0.47211796,-0.9556362,2
0.17801714,0.641763,-0.6306996,-0.9481237,2
-0.31744808,-0.36238968,-0.33062303,-0.9651901,0
-0.26493266,-0.70722055,-0.43104318,-0.96508646,0
-0.1018928,0.58259916,-0.7593571,-0.94465023,2
-0.4076416,0.17532875,-0.7628468,-0.9457884,0
-0.8398408,0.011372104,-0.5377177,-0.95215183,0
0.16719407,-0.32382852,-0.3157382,-0.9661169,2
0.59479535,-0.29959828,-0.2151819,-0.97491,2
-0.84895813,0.09336448,-0.24385719,-0.96130556,1
-0.51852185,0.51769817,-0.380726,-0.9568282,1
-0.20782024,0.74776596,-0.45163357,-0.95489097,1
0.28861785,-0.51712716,0.19065297,-0.98605126,2
-0.72238684,0.32982427,-0.24284132,-0.96050555,1
-0.8182899,0.11488986,-0.3897028,-0.95750356,1
-0.76912946,0.438011,0.03981349,-0.96695983,1
-0.7113092,0.22479144,-0.53795546,-0.9526441,0
0.33189696,0.405509,-0.44712645,-0.9540042,2
-0.66440964,0.25162214,-0.4839214,-0.95439374,1
-0.6668501,0.4853179,-0.15412396,-0.96377957,1
-0.9432436,-0.09949756,-0.43359056,-0.95190966,0
-0.8436055,0.18459597,-0.30462933,-0.9594253,1
-0.6992336,0.52596605,-0.046824068,-0.9655355,1
-0.6766027,-0.10964134,-0.87123716,-0.9442382,0
-0.8433076,-0.0047987252,-0.64911443,-0.94882566,0
-0.7023057,0.36336312,-0.34945273,-0.9576184,0
-0.3969707,0.51728094,-0.6971148,-0.94749546,0
-0.633005,0.492068,-0.12804085,-0.96290296,1
-0.09170681,0.58168244,-0.6645022,-0.94804496,2
-0.78968656,0.27098006,-0.1611484,-0.9632178,1
-0.62977993,0.63875186,-0.12396625,-0.96317625,1
-0.881883,-0.03974104,-0.6061375,-0.9508093,0
-0.4977527,0.5512773,-0.3777941,-0.9563088,1
-0.77823055,0.13475022,-0.49484503,-0.95290154,1
-0.21987875,0.6595507,-0.63198245,-0.9485406,2
-0.89011145,0.10220258,-0.1897836,-0.96292454,1
-0.5172961,0.3494587,-0.53517437,-0.9520173,1
-0.3412708,0.65025735,-0.41691533,-0.95582,1
0.4534194,-0.46467257,0.4774807,-0.98914486,2
-0.7583619,0.27465284,-0.38191497,-0.9575573,1
-0.83636737,0.18428113,-0.31488094,-0.95900035,0
0.114668846,0.2000965,-0.41885552,-0.956951,2
0.55454063,-0.65560395,0.35481107,-0.9945447,2
-0.47764775,0.51813877,-0.55852866,-0.9512333,2
-0.4302004,-0.52437556,-0.2824214,-0.94987226,0
-0.1617671,0.57121074,-0.61059004,-0.94991326,2
-0.24367833,0.2711334,-0.7516288,-0.94639355,2
-0.28229028,0.7691388,-0.46446663,-0.9541438,2
-0.6792525,0.19974913,-0.5609442,-0.9524827,0
-0.80184627,0.24325632,-0.32152462,-0.9572161,1
-0.04600486,0.029746562,-0.611469,-0.9534962,2
0.0042307377,0.6310908,-0.55500144,-0.95230347,2
0.0121668875,0.59891176,-0.45291537,-0.954828,2
0.46670657,-0.58229035,0.25771856,-0.9907434,2
-0.37636822,0.58082306,-0.498911,-0.9525447,2
-0.15428329,0.6833364,-0.65024006,-0.94822407,2
-0.8030908,0.32537755,-0.14898807,-0.9640365,1
-0.6583611,0.43806422,-0.28051114,-0.9557138,0
-0.43635225,0.06438893,-0.72279775,-0.94741637,0
-0.8597437,0.34267467,0.10033375,-0.96810675,1
-0.2903116,1.0,0.038968503,-0.9676821,2
0.28224707,0.36430195,-0.33727735,-0.9603278,2
-0.16393885,-0.57506895,-0.16386262,-0.972988,2
-0.368024,0.62401676,-0.5555223,-0.9517208,2
-0.7100822,0.49572763,-0.04851359,-0.9091862,1
-0.79773307,-0.0398511,-0.7787245,-0.9458945,0
-0.5506577,0.68431056,-0.14805874,-0.9636776,1
-0.5574598,0.14839461,-0.7101258,-0.947606,0
-0.8254976,0.13002646,-0.2588991,-0.9603036,1
-0.49878633,0.69943464,-0.26282495,-0.9595485,2
-0.17401573,0.61695325,-0.6632314,-0.9485805,2
-0.49182892,-0.187632,-0.8170055,-0.9445465,0
-0.88341475,-0.11587611,-0.73330593,-0.9475176,0
-0.005414963,0.38921753,-0.41605103,-0.95634925,2
-0.3795256,0.43370205,-0.58606905,-0.9511442,2
-0.4779616,0.21215641,-0.64552325,-0.9490748,2
-0.88100994,-0.08018243,-0.6489393,-0.9488483,0
-0.6843141,0.4871896,-0.1676527,-0.9628274,1
0.20536053,0.25067472,-0.6165025,-0.9508064,2
0.4250412,-0.28771514,0.14527702,-0.9823937,2
0.37347364,0.25540373,-0.7004833,-0.9488293,2
-0.4190115,-0.2667396,-0.81839883,-0.9461673,0
-0.827464,-0.066994846,-0.68396163,-0.9486848,0
-0.74175584,0.1662227,-0.34221023,-0.9510611,0
-0.8640145,0.2532613,0.079170436,-0.96794355,0
-0.57037634,-0.35231352,-0.6740561,-0.9528807,0
-0.65933144,-0.03226024,-0.8113807,-0.94534355,0
-0.7543932,0.4838782,0.027001977,-0.9682464,1
-0.3224421,-0.0002850592,-0.75986457,-0.9465048,0
-0.89510775,0.09060666,-0.24236032,-0.9605176,1
-0.071276695,0.48115245,-0.35742354,-0.9570054,2
-0.5972059,0.40085813,-0.4591139,-0.9546662,1
-0.1398437,0.3213975,-0.39915568,-0.95832586,1
-0.42704985,-0.027286768,-0.75767636,-0.94659644,0
0.21325284,0.6502836,-0.2289014,-0.95994705,2
-0.11243516,0.5221726,-0.5555937,-0.9519213,2
-0.8311135,0.3222409,-0.025351942,-0.96724015,1
-0.2324117,0.6693959,-0.5284029,-0.95177776,2
-0.83651036,0.24302278,-0.17952171,-0.9611302,0
-0.92286676,-0.0026148856,-0.39848024,-0.9548058,0
-0.16085997,0.73003453,-0.58717275,-0.9497455,2
-0.47803807,0.63524485,-0.27056825,-0.9604468,2
-0.33876365,0.383861,-0.738307,-0.9462372,2
0.5735632,-0.23205319,0.11450732,-0.9856987,2
-0.7876329,0.26834303,-0.12778863,-0.96449566,1
0.11890423,0.6795222,-0.63166356,-0.94881827,2
-0.3819779,-0.19310889,-0.69192487,-0.9512527,0
-0.61657804,0.31521326,-0.5491595,-0.95186937,2
-0.78311145,0.2614423,-0.24598652,-0.9611815,1
-0.8526797,0.25914502,-0.0451909,-0.96579885,1
-0.27533218,-0.1425268,-0.52089983,-0.9575227,0
-0.0823375,-0.5573604,0.05928743,-0.96002185,0
0.5080717,-0.6303222,0.30082375,-0.9935284,2
-0.83526874,0.2243661,-0.112214446,-0.96475184,1
-0.42470488,0.5884206,-0.4255333,-0.95469517,2
-0.114158005,0.68826276,-0.6723088,-0.9470415,2
-0.56339216,0.6204787,-0.16163498,-0.96310216,1
0.6158699,-0.18360499,-0.23874103,-0.9734728,2
-0.23220052,0.77453536,-0.6199942,-0.94847506,2
-0.8373709,0.19273436,-0.19088614,-0.96179765,1
-0.8528962,0.17526536,-0.2609251,-0.9618859,1
-0.02343288,0.41800672,-0.81670094,-0.9426156,2
0.05402291,0.7026961,-0.62767136,-0.9486802,2
-0.62041104,0.23618136,-0.68730175,-0.94762397,0
-0.541462,-0.24820125,-0.94079304,-0.9415226,0
-0.75061834,0.2409984,-0.28527525,-0.95949864,1
-0.7596403,-0.097904235,-0.7888049,-0.94627714,0
-0.8127557,0.113982335,-0.5022489,-0.9532449,0
-0.24565218,0.800995,-0.5136584,-0.9526015,1
-0.62948436,0.48640555,-0.23997208,-0.96121544,0
0.34338385,-0.008207321,-0.18595767,-0.9699035,2
-0.65697473,0.32711965,-0.4725424,-0.9539315,0
0.32740444,-0.5327244,0.437523,-0.98840123,2
-0.82552993,0.235248,-0.21673785,-0.96143126,1
-0.82035255,0.22732334,-0.17339757,-0.963257,1
-0.75948787,0.2718601,-0.37281066,-0.95737725,0
-0.83833325,0.28340778,-0.06842381,-0.96467626,1
-0.57623136,0.40198866,-0.39967117,-0.9557387,1
0.12100148,-0.055700988,-0.3680765,-0.9618906,0
-0.4940733,0.5882821,-0.38758585,-0.95597315,2
-0.27654895,0.23442376,-0.7882122,-0.94488484,2
-0.54916,0.52202266,-0.4736973,-0.9547231,2
-0.856946,0.02774033,-0.49900866,-0.95271635,0
-0.5844635,0.44795603,-0.30576423,-0.9589295,1
-0.18578449,-0.17746714,-0.7784537,-0.94165516,0
-0.80259395,0.34950015,-0.038000792,-0.9628049,1
0.34033662,-0.5819627,0.27200347,-0.9853822,2
0.6740898,-0.055276603,-0.022340357,-0.9781719,2
-0.43772095,-0.046874076,-0.58019024,-0.95237696,0
-0.3494444,-0.44154853,-0.55160886,-0.9584615,0
0.41827536,-0.6217038,0.19492286,-0.98808044,2
-0.6774466,0.5936594,-0.058192044,-0.96462333,1
-0.21906888,0.83268625,-0.3546312,-0.9587314,2
-0.7082207,0.4674878,-0.07577032,-0.96634364,2
-0.75114834,0.4751377,-0.0043213367,-0.96599525,1
-0.6604977,0.5674376,-0.18459567,-0.9610331,1
-0.6203319,-0.18887034,-0.8341888,-0.9397335,0
-0.29985017,0.41834974,-0.6921234,-0.94705313,2
-0.050157845,0.34577906,-0.67680746,-0.94834256,2
-0.7906494,0.28098345,-0.21966384,-0.9567413,0
-0.60742444,0.40145406,-0.369321,-0.957757,1
-0.3026087,0.69811594,-0.5611932,-0.9506425,2
1.0,-0.44626898,0.27632093,-0.99732167,2
-0.739098,0.2293384,-0.29360092,-0.9589778,1
-0.7338755,0.1624484,-0.56492406,-0.95216244,0
-0.70762676,0.4579636,-0.21484105,-0.9604751,1
-0.8131547,0.1428361,-0.2560264,-0.96129775,1
-0.7888712,0.16146934,-0.42153838,-0.9559548,0
-0.31889814,0.5437603,-0.6654831,-0.94808024,2
-0.5249934,-0.1449545,-0.84940606,-0.9432286,0
-0.37218997,0.580784,-0.5107864,-0.95237887,2
-0.83641505,0.14383285,-0.11182886,-0.9569582,1
-0.25551867,0.722193,-0.31224197,-0.9588462,1
-0.6682122,-0.23895729,-0.8891028,-0.9436005,0
-0.5827543,0.17214397,-0.7691946,-0.9462004,0
-0.6390871,0.53463113,-0.19016267,-0.95726544,0
-0.75187373,0.14590704,-0.5514131,-0.9522351,0
0.12625349,0.41786474,-0.5177535,-0.9536024,2
-0.5911583,0.5624807,-0.25012454,-0.96023124,1
-0.31976724,-0.2798649,-0.47542048,-0.9608521,0
-0.42367223,0.15646935,-0.70284,-0.9482221,0
0.5272155,-0.40629053,0.11962867,-0.9804372,2
-0.29214644,0.59932566,-0.59976465,-0.9499519,2
-0.6983967,0.48257864,-0.050653934,-0.9660204,1
-0.5564666,0.25465244,-0.61860704,-0.95066,1
-0.61008525,0.054258123,-0.63068503,-0.9489106,1
-0.5504304,0.28979847,-0.595497,-0.95071524,0
-0.15131742,0.49938977,-0.79917914,-0.94380003,2
-0.7965876,0.31188607,-0.07296261,-0.96592003,1
-0.8587238,0.08358158,-0.37375742,-0.95790863,1
-0.9660989,-0.17800623,-0.54089856,-0.9490913,0
0.5478927,-0.2212654,-0.21462399,-0.9711572,2
-0.26382712,0.14236584,-0.74272823,-0.9458574,2
-0.5046915,-0.22045344,-0.6511851,-0.94855183,0
-0.9042591,-0.03796175,-0.43459815,-0.95625466,1
-0.4292838,0.7905702,-0.23618495,-0.9606332,2
-0.8234736,0.19585386,-0.22401726,-0.96105766,1
-0.8313483,0.1257525,-0.2482466,-0.95777696,1
-0.57463235,0.11538318,-0.9825837,-0.94136494,0
-0.71789205,0.10983971,-0.674378,-0.94897544,0
-0.37558308,-0.46590602,-0.62605315,-0.95469564,0
-0.7963401,0.31644613,-0.14192554,-0.9635621,1
-0.14141342,0.19417778,-0.27657467,-0.96504855,2
-0.3063233,0.26433983,-0.8263558,-0.94275236,0
-0.9146699,-0.050213575,-0.4801248,-0.9541576,0
-0.77135795,0.33419287,-0.17888641,-0.9605541,1
-0.6820299,0.1919851,-0.7164691,-0.9479791,0
0.012634069,0.4923972,-0.6429746,-0.9486602,2
-0.7028582,0.45009756,-0.088306844,-0.95573866,1
-0.7985958,0.35431206,-0.0842489,-0.966162,1
-0.43195415,0.24917305,-0.78390557,-0.9449049,0
-0.070069134,0.4855078,-0.606251,-0.94928765,2
-0.8459505,0.20201623,-0.13890389,-0.9638726,1
-0.8715476,-0.018201053,-0.49414983,-0.95449966,1
-0.77458954,0.28530085,-0.16764216,-0.9601913,1
-0.6769247,0.4415993,-0.14562833,-0.96266365,0
-0.16933948,0.7740156,-0.4440313,-0.95511836,2
-0.72318316,0.106976375,-0.5985617,-0.9509643,1
-0.63648057,-0.033201903,-0.8707236,-0.9431067,0
-0.882504,0.1403817,-0.20981865,-0.9634356,1
-0.8560672,-0.08694869,-0.66150737,-0.94557273,0
-0.43334886,0.72937214,-0.31719956,-0.9576712,2
-0.8248157,0.20026357,-0.19444413,-0.96268004,1
-0.8397032,0.21362892,-0.30258828,-0.95381635,0
-0.83851373,0.06083645,-0.47683468,-0.9541966,0
-0.8162469,0.2636072,-0.07815933,-0.9658518,1
-0.64635134,0.5884305,-0.09249568,-0.96507025,1
-0.79497945,0.47161847,0.16941881,-0.96960074,1
-0.047581524,0.4528014,-0.6005212,-0.9515224,2
0.6636275,-0.22425273,0.0924201,-0.9832661,2
-0.8210644,0.24999695,-0.069986194,-0.96617794,1
-0.58086693,-0.04136589,-0.87442195,-0.94394684,0
-0.5607923,0.051467285,-0.90319324,-0.9416886,0
-0.63034797,0.47321874,-0.20645118,-0.9624115,1
-0.47795662,0.46975076,-0.5607721,-0.9508558,2
-0.8087611,0.27554533,-0.14459607,-0.9635834,1
-0.2466579,0.77884054,-0.5497588,-0.95099026,2
-0.563696,0.22084963,-0.80140984,-0.94544303,1
-0.88752115,-0.02458644,-0.60789216,-0.9508153,0
-0.24402945,0.7688769,-0.48729593,-0.9534421,2
-0.53663325,-0.065160275,-0.7696332,-0.94670784,0
0.42754918,0.23083186,-0.39723057,-0.9624493,2
-0.18793648,0.7402893,-0.61997855,-0.9497618,2
-0.8627828,-0.1596874,-0.8486093,-0.9447975,0
-0.85325336,-0.0010503381,-0.51358575,-0.95409614,1
-0.46848848,0.42214113,-0.35165805,-0.9587336,2
-0.46807042,0.4698609,-0.5612626,-0.9514311,1
-0.09556365,0.6525868,-0.6906277,-0.9476664,2
-0.019964397,0.49730107,-0.39352283,-0.9581398,2
-0.84900653,0.24521606,-0.017141074,-0.9658783,1
-0.5943574,0.5518806,-0.14424667,-0.9643136,1
-0.22785407,0.41830054,-0.8018205,-0.9429878,2
-0.3622544,0.66766584,-0.4740062,-0.9535406,2
-0.66763645,0.4330966,-0.24359116,-0.9599012,1
-0.23890977,0.60897005,-0.6676168,-0.9472377,2
-0.77355564,0.0847501,-0.6933304,-0.94931394,0
-0.40361163,0.5609274,-0.44953996,-0.9549571,2
-0.24460526,0.016433,-0.5709207,-0.95433,0
-0.857452,0.18804632,-0.03907159,-0.964026,1
-0.76907194,0.32817116,-0.22912857,-0.96039194,1
-0.7780443,0.050628603,-0.7472385,-0.94625705,0
-0.84890914,-0.084358454,-0.644797,-0.95008427,0
0.40875304,0.094764754,-0.37111932,-0.96183693,2
-0.86313355,0.35726562,0.036681086,-0.95932436,0
-0.613077,0.1476803,-0.64221096,-0.94534254,0
-0.01007241,0.5260841,-0.6658926,-0.94757044,2
-0.08553469,0.64034027,-0.71157277,-0.9464757,2
-0.12120101,0.6774729,-0.66311294,-0.9477935,2
-0.6972102,0.53353316,-0.099819094,-0.9641744,1
-0.32792753,0.3999367,-0.71373487,-0.9461934,2
0.3043164,0.09504351,-0.08374104,-0.9729163,2
-0.68362504,0.47428936,-0.15589046,-0.9626659,2
-0.82402,0.29258865,0.06610328,-0.9674626,1
0.36754602,0.2718116,-0.63036954,-0.95058167,2
-0.46384618,-0.021410942,-0.7317288,-0.9469591,0
-0.026346356,0.64629084,-0.56071806,-0.950986,2
-0.42389548,0.0345321,-0.9963058,-0.94030577,0
-0.7878839,0.12730983,-0.45933044,-0.9542759,0
0.55877256,0.17343456,-0.1637393,-0.9701123,2
-0.87825614,-0.050133407,-0.57223,-0.9520609,0
-0.43683666,0.6658441,-0.28685158,-0.9586212,1
-0.12223801,0.78406155,-0.5532501,-0.95156044,2
-0.267725,0.5291209,-0.5981086,-0.95107853,2
-0.7544426,0.20689519,-0.42453742,-0.9550668,0
-0.18977293,0.9090594,-0.3467269,-0.958749,2
-0.17008612,0.5318186,-0.713884,-0.945566,2
-0.82854724,0.1674012,-0.2644621,-0.9585089,0
-0.30099845,-0.19056141,-0.54444265,-0.95340526,0
-0.09451625,0.40756887,-0.8057103,-0.94427836,2
-0.8719647,-0.10028058,-0.67054206,-0.94802207,0
-0.53806853,-0.038006544,-0.95866823,-0.9404757,2
-0.60374653,0.6430054,-0.074018925,-0.9643794,1
0.13034737,-0.12746543,-0.60132456,-0.9580844,0
-0.82855654,0.010504812,-0.62826526,-0.95048666,0
-0.29259557,-0.1584104,-0.7793477,-0.9463619,0
0.40027285,-0.21801996,0.007003963,-0.97915995,2
-0.74831474,0.31578687,-0.24236579,-0.9617108,1
-0.58091265,0.2398964,-0.6183139,-0.949478,1
-0.60841584,0.33460933,-0.4898533,-0.9532307,1
-0.81879574,0.2886764,-0.18524241,-0.962877,1
-0.4225655,0.09330656,-0.8427611,-0.94359994,0
-0.77480245,0.37354904,-0.011970669,-0.96550554,1
-0.67293656,0.44605237,-0.2912221,-0.9591056,0
-0.2344443,0.6716878,-0.4967342,-0.95360774,1
-0.8999939,0.04770127,-0.2011288,-0.9607514,1
-0.88805443,0.12737536,-0.16711731,-0.96149766,0
-0.54617465,-0.10426304,-0.84731,-0.94418395,0
0.6326932,0.0322766,-0.3273049,-0.96525973,2
-0.7675358,0.4807139,0.04886636,-0.9603524,0
-0.90171194,0.0039747506,-0.43820357,-0.9545635,0
0.20255685,0.04124166,0.074848205,-0.97979486,2
-0.78144205,0.47958148,0.00023254752,-0.96651655,1
-0.15535554,0.59039605,-0.4433175,-0.955458,2
-0.12048808,0.54116213,-0.81145,-0.942938,2
-0.74163604,0.5352758,0.10464603,-0.9679319,1
0.3140815,-0.17486206,0.99999994,0.9999999,2
-0.95693827,-0.1479857,-0.49422437,-0.9474568,0
-0.808271,0.16433308,-0.3024057,-0.9586405,0
0.40509772,0.32621247,-0.24117854,-0.96280026,2
-0.19361961,0.006337717,-0.51936567,-0.9547087,0
-0.33279994,-0.2455054,-0.73052967,-0.9514703,0
0.08107847,-0.40850276,-0.09827602,-0.97446615,2
-0.71858716,0.57353866,0.06139034,-0.968937,1
-0.8497939,0.1737282,-0.16373613,-0.96332586,1
-0.7391645,0.46340278,-0.100218266,-0.9643646,1
-0.3961921,0.74855286,-0.41023704,-0.95586306,2
0.23449874,0.34958923,-0.68974924,-0.9471253,2
-0.6449148,0.11816777,-0.87667793,-0.94441795,0
-0.6405709,0.16865179,-0.6964011,-0.9478535,0
-0.3605237,0.52769613,-0.58595014,-0.9505558,2
-0.733003,0.54194367,0.010665119,-0.96788514,1
-0.5585583,-0.05799672,-0.8614962,-0.9425672,0
-0.85635835,0.05003351,-0.51389456,-0.9534323,0
-0.6761254,0.20681876,-0.51140857,-0.95326084,1
-0.95119673,-0.12645882,-0.5631137,-0.9519485,0
-0.55461806,0.41679645,-0.543574,-0.95067793,0
-0.049069732,0.103607506,-0.639632,-0.9503427,2
