0,1,2,label
-0.6988892,0.4735013,-0.80471665,1
-0.48263198,0.41603962,-0.90241945,2
-0.1843518,-0.2897234,-0.8539717,0
-0.5696039,0.38749486,-0.8364244,0
0.019317955,0.5049785,-0.8810813,2
-0.70106006,-0.0029303432,-0.9190484,1
-0.7157624,0.22236058,-0.8304645,1
-0.687863,0.42474338,-0.81935316,0
-0.9428865,-0.31141853,-0.9071402,0
0.63237494,-0.17604446,-0.7526274,2
-0.71596146,-0.29956803,-0.97676426,0
-0.6669612,0.29808277,-0.8583582,0
-0.172183,0.49709478,-0.93377614,2
0.27161944,0.22572948,-0.8174716,2
-0.28892183,0.6640525,-0.9037314,2
-0.3480617,0.019300893,-0.8986766,0
0.38722908,-0.035981387,-0.87873477,2
-0.883763,-0.10572684,-0.8922506,0
-0.25732842,0.5068497,-0.9039122,1
-0.23585999,0.31000167,-0.948657,2
-0.241413,0.089391306,-0.9782543,2
-0.7839738,-0.029451236,-0.92554593,0
-0.8614068,-0.15000051,-0.9162336,0
0.5236485,-0.565946,-0.8125758,2
-0.88060397,0.05383735,-0.8038286,1
-0.83217216,0.123123646,-0.5603417,1
0.3375947,-0.38420272,-0.7581029,2
-0.86158717,-0.04611738,-0.85271215,1
-0.31527328,0.0689481,-0.88591087,0
-0.8023354,0.12872364,-0.81267136,1
0.23046404,-0.35077947,-0.7963337,2
-0.6672118,0.40262833,-0.8207589,0
-0.1987805,0.56941247,-0.90498984,2
0.061036468,0.41508678,-0.8645487,2
-0.85443234,0.08442761,-0.84705263,1
-0.050076813,0.37019426,-0.9474454,2
-0.7539308,0.16486004,-0.8333741,0
-0.7008723,0.34406853,-0.7960875,1
-0.32379514,0.54949224,-0.9053842,2
-0.6920486,0.22658046,-0.8433236,1
-0.7138646,0.32376996,-0.79959047,1
-0.8916942,-0.06710966,-0.8693596,0
-0.80213135,0.2704937,-0.74661833,0
-0.7387869,0.34872687,-0.7963997,1
-0.67942834,0.34735173,-0.8042718,1
-0.9481214,-0.117343575,-0.8181174,0
-0.87556404,-0.022923812,-0.84403914,0
-0.8006458,0.23027787,-0.79385465,1
-0.16981831,0.46922666,-0.8787636,2
-0.5181046,0.17831282,-0.94859207,2
-0.7769393,0.22557853,-0.8137545,1
0.17609888,0.6091687,-0.9120776,2
-0.27714655,0.64866555,-0.88764584,2
-0.102755934,0.5395602,-0.94248855,2
-0.8419268,-0.08995491,-0.8927006,0
0.17314363,-0.41850936,-0.8443654,2
-0.8246784,0.07356577,-0.8135435,1
-0.85330707,0.0048330575,-0.8247391,1
-0.5242856,0.4610293,-0.8563722,1
-0.3649717,0.49702466,-0.9092242,2
0.28677762,-0.6104474,-0.7283858,2
-0.8437643,0.16666505,-0.8048502,1
-0.82206637,0.026153922,-0.85878557,1
-0.71434385,0.14043675,-0.8933326,0
0.32990193,0.36742875,-0.87085354,2
-0.08264053,0.70714694,-0.8728221,2
-0.66762125,0.17190434,-0.8804182,1
-0.675182,0.4246971,-0.8039739,1
-0.9444119,-0.20972389,-0.86739856,0
-0.89222836,-0.08773255,-0.88769066,0
-0.84773386,0.09926511,-0.8391992,1
-0.707667,0.46885917,-0.7783053,1
0.054951012,-0.3478902,-0.9257291,2
-0.67461824,-0.2170051,-0.9716219,0
-0.8447733,-0.10904294,-0.9190332,0
-0.7077581,0.29074714,-0.84917194,0
-0.40313274,0.4657749,-0.93065417,0
-0.6420369,0.44378805,-0.79775286,1
-0.7960419,0.19481638,-0.805038,1
-0.6383964,0.59010315,-0.7963897,1
-0.88288224,-0.14606914,-0.90934044,0
-0.77939963,0.043604016,-0.8827174,1
-0.22324327,0.6190049,-0.91313314,2
-0.8941146,0.013403684,-0.812373,1
-0.43196177,0.45768243,-0.87625533,2
-0.52027816,0.28161258,-0.8915889,1
-0.45874077,0.69441307,-0.80570483,0
-0.34783375,0.61105084,-0.86402965,1
0.4445567,-0.5416532,-0.66409415,2
-0.76267004,0.19696036,-0.85740316,1
-0.8412738,0.09745613,-0.8413647,0
0.11418849,0.1411608,-0.8655608,2
0.5575002,-0.74671566,-0.69027555,2
-0.6112411,-0.25257206,-0.95135635,0
-0.48143876,0.4594061,-0.8973971,2
-0.43262714,-0.6633028,-0.8261851,0
-0.16605788,0.5324358,-0.9092205,2
-0.24480762,0.20484799,-0.9424527,2
-0.28852093,0.735557,-0.8752362,2
-0.8184898,0.21764414,-0.82602054,1
-0.682329,0.11982547,-0.8983588,0
-0.8257266,0.0008621067,-0.8896112,0
-0.8066747,0.16112,-0.841702,1
-0.8057779,0.25637832,-0.8017345,1
-0.0024047792,0.6044464,-0.8971852,2
0.0049277544,0.5723411,-0.87303364,2
-0.3807109,0.5311072,-0.88265246,2
-0.8100322,0.25293085,-0.8029,1
-0.6659299,0.3724373,-0.83129054,0
-0.4372704,-0.02376157,-0.9368396,0
-0.8679869,0.27404666,-0.74320763,1
-0.30298537,0.99999994,-0.75903565,2
-0.16205716,-0.68489075,-0.8110808,2
-0.37222126,0.5795078,-0.89675826,2
-0.717072,0.43298396,-0.72756684,1
-0.5592743,0.06550334,-0.93287224,0
-0.06564981,0.52891254,-0.9269759,2
-0.17736515,0.5764977,-0.92125577,2
-0.49026015,-0.292641,-0.95893025,0
-0.8833374,-0.22964028,-0.9389925,0
-0.81201464,0.1222537,-0.82132405,1
-0.86976826,-0.19947669,-0.91283613,0
-0.38402116,0.37750342,-0.9038467,2
-0.12752375,0.72313267,-0.90742195,2
-0.47933945,0.14023627,-0.9169738,2
-0.043626964,0.57399356,-0.89376736,2
0.20767248,0.1917881,-0.9105918,2
-0.7984947,0.32293552,-0.78676414,1
0.37795764,0.19558226,-0.9311428,2
0.51628166,-0.31005788,-0.761791,2
-0.8273275,-0.17201722,-0.9272153,0
-0.74515533,0.080518134,-0.84382737,0
-0.87076914,0.1786719,-0.74833715,0
-0.5674834,-0.47237062,-0.9277545,0
-0.6595627,-0.12992984,-0.9572168,0
-0.7636336,0.42493427,-0.76128846,1
-0.32205504,-0.08676985,-0.94492334,0
-0.899168,-0.001755029,-0.8241651,1
-0.080335885,0.44987768,-0.8524939,2
-0.6023263,0.3346907,-0.8746409,1
-0.1451791,0.26798397,-0.8622673,1
-0.42635173,-0.12295425,-0.94422656,0
0.20318574,0.6386546,-0.8225563,2
-0.8458693,0.020178422,-0.8278866,1
-0.91256255,-0.14316204,-0.8818971,0
-0.23802194,0.6353637,-0.8891095,2
-0.8416815,0.16225429,-0.80848014,0
-0.9242675,-0.105679154,-0.8607062,0
-0.16554692,0.69976014,-0.90274036,2
-0.4861943,0.5932074,-0.8304692,2
0.56956595,-0.30014482,-0.74931467,2
-0.85047305,-0.10687703,-0.88101816,0
-0.79315794,0.19194858,-0.79728514,1
0.11470902,0.6529064,-0.91311365,2
-0.382111,-0.29345772,-0.9331168,0
-0.61932796,0.2395834,-0.8956437,2
-0.7887348,0.18241195,-0.824752,1
0.11884993,0.33290204,-0.9119512,2
-0.36133847,0.51898944,-0.8424297,2
-0.3035237,0.72914934,-0.8846518,2
-0.85909414,0.18212914,-0.7783788,1
-0.27616006,-0.23393342,-0.89349,0
-0.503593,-0.26852363,-0.955995,0
-0.08092308,-0.6664258,-0.737122,0
0.510135,-0.72208256,-0.7042584,2
-0.019220203,-0.40721846,-0.78671926,0
-0.5130244,0.5944658,-0.8145882,1
0.23728496,-0.6901275,-0.76845115,0
-0.92300975,-0.24135321,-0.9200232,0
-0.8406334,0.1448353,-0.79389083,1
-0.42963648,0.53847504,-0.8658655,2
-0.2586646,-0.59316593,-0.8940768,0
0.3711691,-0.16841781,-0.87538713,2
-0.11634675,0.6524568,-0.9219499,2
-0.5717325,0.57546127,-0.8053086,1
0.62016207,-0.2662223,-0.82902044,2
-0.23709449,0.73989385,-0.91092044,2
-0.75435525,0.14566438,-0.8614528,0
-0.8416172,0.10954491,-0.81160855,1
-0.8583879,0.08958129,-0.8293269,1
-0.023542106,0.3639243,-0.9563919,2
0.05066663,0.6737735,-0.9121301,2
-0.62386864,0.1610045,-0.92800474,0
-0.5356211,-0.36765373,-0.98620635,0
-0.7547691,0.1615768,-0.83403707,1
0.61554104,-0.50529945,-0.76687986,2
-0.7584771,-0.20430416,-0.951782,0
-0.8150259,0.02127178,-0.884316,0
-0.25306785,0.7721308,-0.8866266,1
-0.6374286,0.43008965,-0.8242525,0
0.3421337,-0.07360697,-0.81536925,2
-0.66200995,0.25675148,-0.87833685,0
0.3215224,-0.620011,-0.6693662,2
-0.83164555,0.15482777,-0.8182971,1
-0.8253968,0.14709972,-0.8084545,1
-0.58069134,0.33520436,-0.86012375,1
0.1226396,-0.13873509,-0.85725087,0
-0.500893,0.53203446,-0.8576324,2
-0.5550119,0.4631299,-0.8788462,2
-0.18512821,-0.28339046,-0.94895184,0
-0.80919087,0.27926725,-0.77503467,1
-0.4214956,0.4804284,-0.8821176,2
0.67160946,-0.116838634,-0.7793537,2
-0.4379558,-0.14138076,-0.90323925,0
-0.34828728,-0.55617356,-0.9007589,0
0.41831744,-0.7224985,-0.7291173,2
-0.7707467,0.39569303,-0.7816639,1
-0.6858531,0.5425394,-0.7805796,1
-0.39808607,0.6656596,-0.86416537,2
-0.8404149,-0.028147116,-0.9007031,0
-0.6683935,0.5125922,-0.81030536,1
-0.5347707,0.4826578,-0.85962343,1
-0.30132082,0.35986614,-0.9265103,2
-0.051565617,0.29007363,-0.92437774,2
-0.7976848,0.20472662,-0.8172251,0
-0.68714213,0.172817,-0.8547565,0
-0.61300665,0.33542123,-0.8544029,1
-0.768401,0.24354716,-0.808432,1
0.99999994,-0.52655035,-0.7153965,2
-0.74349755,0.15084726,-0.8359846,1
-0.7359456,0.074596986,-0.8998971,0
-0.7148784,0.39319992,-0.81761235,1
-0.8172135,0.057472564,-0.82753414,1
-0.7919948,0.07391439,-0.8664911,0
-0.3208229,0.49094823,-0.92121875,2
-0.83093923,0.11919907,-0.81815165,1
0.03812927,0.50877994,-0.94324124,2
-0.5221367,-0.25298047,-0.9650588,0
-0.376357,0.53075457,-0.88524,2
-0.8426474,0.060890377,-0.78876793,1
-0.26554012,0.70075405,-0.8418048,1
-0.5844119,0.09094469,-0.9466225,0
-0.8642578,-0.018535137,-0.82993925,1
-0.7543658,0.05440391,-0.89628106,0
0.12435347,0.37263873,-0.8880783,2
-0.31802472,-0.3827905,-0.8810194,0
-0.42421594,0.076569706,-0.9300287,0
0.5263347,-0.48316044,-0.7463301,2
-0.4920661,0.14995575,-0.9346598,2
-0.5593407,0.17992896,-0.9121591,1
-0.15184814,0.44704357,-0.9516596,2
-0.80265224,0.23864499,-0.7849763,1
-0.9659192,-0.29566288,-0.892465,0
0.5514963,-0.30410033,-0.8207997,2
-0.26133382,0.061224066,-0.9391921,2
-0.50280017,-0.3272756,-0.9171679,0
-0.43810964,0.75490946,-0.8227891,2
-0.07740033,0.41427678,-0.93869966,2
-0.8276701,0.11238834,-0.8195657,1
-0.83592725,0.03758067,-0.82482386,1
0.13190687,0.48924336,-0.9134293,2
-0.57297426,0.02653481,-0.99734354,0
-0.71825147,0.016264722,-0.9255481,0
-0.37298167,-0.57977223,-0.9176441,0
-0.80251265,0.24171615,-0.8007426,1
-0.14447433,0.119859315,-0.8351712,2
-0.16191769,0.56181735,-0.9284038,2
-0.8701264,-0.19241974,-0.9224412,0
-0.30734694,0.19350934,-0.95872194,0
-0.86842954,-0.0059257597,-0.8433154,1
-0.57788247,0.6614783,-0.7669523,2
0.012032777,0.44775012,-0.9157777,2
-0.7108026,0.39041975,-0.7811757,1
-0.28143972,-0.58718204,-0.90981054,0
-0.16170073,-0.51507556,-0.8239022,2
-0.072529376,0.44268376,-0.9066378,2
-0.8513069,0.12096906,-0.79968536,1
-0.8741826,-0.118029565,-0.88366324,1
-0.77969134,0.21188779,-0.8062028,1
-0.6172574,0.19946349,-0.9133844,0
-0.6845708,0.38087988,-0.80146086,0
-0.4572289,0.33611554,-0.9105956,2
-0.17683652,0.7498314,-0.8704059,2
-0.7243031,0.01586251,-0.9065868,1
-0.6345148,-0.1344577,-0.97000307,0
-0.8876772,0.055060834,-0.81782275,1
-0.8568152,-0.19535822,-0.9198157,0
-0.44073394,0.6902079,-0.84093195,2
-0.8294759,0.11803285,-0.8132527,1
-0.82200897,0.18772498,-0.7861331,1
-0.8050308,0.41322,-0.7275753,1
-0.8740202,-0.18220335,-0.9337065,0
-0.050242394,0.40532625,-0.90680295,2
-0.8956554,0.08161972,-0.79707384,1
-0.77481484,0.36836442,-0.77673006,1
-0.82681274,0.17412373,-0.78406954,1
-0.5810171,-0.13864478,-0.97258717,0
-0.7654974,0.4748452,-0.75546706,1
-0.55755216,-0.04047908,-0.9762492,0
-0.48146653,0.40818065,-0.8975488,2
-0.25219312,0.7473253,-0.89476764,2
-0.56505096,0.14026889,-0.9544142,1
-0.6214834,0.3797133,-0.81229126,1
-0.29093993,0.5927495,-0.91246223,1
-0.7792637,0.08882616,-0.8610945,0
-0.8254857,-0.08859107,-0.9270547,0
-0.53727424,-0.16341877,-0.94817156,0
0.42571586,0.1816506,-0.8635364,2
-0.19493464,0.70941734,-0.91152495,2
-0.86095756,-0.27654645,-0.96619946,0
0.08336842,-0.65852904,-0.8622617,0
-0.85579324,-0.101900876,-0.88839954,1
-0.47410983,0.36333257,-0.84982884,2
-0.4733872,0.4117943,-0.8975778,1
-0.09881294,0.6184127,-0.9268532,2
-0.025596559,0.45666578,-0.85977036,2
-0.85560507,0.16930857,-0.7709051,1
-0.6028062,0.4991119,-0.80175227,1
-0.24139836,0.56406444,-0.9211913,2
-0.10228628,-0.7120238,-0.8461714,0
-0.77553225,-0.012349755,-0.9308723,0
0.4675805,-0.4985355,-0.8232672,2
-0.40878707,0.512764,-0.8719691,2
-0.24812298,-0.06322242,-0.90501845,0
-0.8141357,0.16995718,-0.85098803,0
-0.7752738,0.25310808,-0.82064724,1
-0.7787993,-0.048401386,-0.9419802,0
-0.8496275,-0.19423175,-0.91865766,0
0.41285646,0.027568743,-0.8556989,2
-0.6163308,0.072772235,-0.9171835,0
-0.67575806,-0.30653155,-0.95563275,0
-0.72567105,0.36691386,-0.8374055,0
-0.011837214,0.4825866,-0.92100406,2
-0.08716723,0.60251117,-0.93153584,2
-0.12420806,0.6442977,-0.92026925,2
-0.70562315,0.47772583,-0.7913185,1
-0.40318125,0.37633693,-0.899345,1
0.2972933,0.046822175,-0.7927411,2
-0.83133686,0.22182035,-0.75073975,1
-0.276913,-0.66506046,-0.80376667,0
-0.42039147,-0.059856772,-0.99983704,0
-0.12779233,0.7602098,-0.8955754,2
-0.27273452,0.48839563,-0.90692097,2
-0.2001493,0.8958525,-0.8488975,2
-0.8383256,0.21994068,-0.7674461,1
-0.87406576,-0.07893714,-0.87914324,0
-0.17023316,0.4825822,-0.9315699,2
-0.83229685,0.08099327,-0.8283114,0
-0.29956985,-0.29329154,-0.89382464,0
0.5991803,-0.6453932,-0.6937746,2
-0.0944536,0.3523342,-0.95419776,2
-0.8715185,-0.21132901,-0.9240513,0
-0.8340018,0.19007751,-0.7744583,1
-0.53495806,-0.13661334,-0.99006534,2
-0.61200523,0.595554,-0.7841692,1
-0.77095485,0.20504272,-0.8470023,0
-0.8297076,-0.091023386,-0.91429234,0
-0.28816092,-0.2667226,-0.9492476,0
-0.7550863,0.24312943,-0.8251702,1
-0.61193085,0.26542687,-0.8810975,1
-0.8242129,0.21211487,-0.81153846,1
-0.42044348,0.0049022585,-0.9640265,0
-0.39370784,0.6048236,-0.8442061,1
-0.78091,0.3064515,-0.76940477,1
-0.6797546,0.3827803,-0.83536834,0
-0.24059226,0.63472486,-0.8826896,1
-0.89246595,0.038539052,-0.8060884,0
-0.5445225,-0.20943248,-0.9660409,0
0.63691205,-0.037876785,-0.84699965,2
-0.7766304,0.4216954,-0.75192344,0
-0.90241563,-0.097830534,-0.870031,0
0.19397628,-0.014155641,-0.7571333,2
-0.7906545,0.41939226,-0.7674326,1
-0.11999947,0.49375534,-0.9540424,2
-0.75186634,0.48252013,-0.7414378,1
0.3242435,-0.2881426,1.0,2
-0.95785177,-0.25938258,-0.88114434,0
-0.8131907,0.079039045,-0.83808726,0
-0.6683729,0.03271301,-0.9524567,0
0.4004156,0.2907408,-0.8252786,2
-0.194715,-0.07500744,-0.8901273,0
0.0808993,-0.5068416,-0.7944575,2
-0.669036,0.2047797,-0.90261745,0
-0.7282983,0.5208447,-0.7534016,1
-0.7467977,0.40111208,-0.79090565,1
-0.40422338,0.70837605,-0.86338294,2
-0.666462,-0.005435869,-0.9642439,0
-0.64508575,0.027401984,-0.9737017,0
-0.730053,0.32208633,-0.80194736,1
-0.36362436,0.473736,-0.9035019,2
-0.556382,-0.15777701,-0.9677341,0
-0.85879076,-0.049612626,-0.8882482,0
-0.67785513,0.12075311,-0.88644457,1
-0.081912845,0.64839137,-0.9136779,2
-0.5594418,0.35310215,-0.8934306,0
-0.82018006,0.007689208,-0.8986994,0
-0.80337,0.019425422,-0.911505,0
-0.86481464,-0.050454706,-0.89017606,0
-0.2097531,0.648509,-0.8854174,2
0.28136104,0.13089752,-0.905842,2
0.26901418,0.25628352,-0.9314932,0
0.14378291,0.04286875,-0.9066872,2
-0.7217753,0.21746796,-0.84849447,1
-0.8042844,-0.06417851,-0.9137934,0
-0.81952107,0.4051723,-0.72617614,1
0.013847828,0.43262112,-0.89658606,2
-0.68885946,0.6055959,-0.7526762,1
-0.10562357,0.79494977,-0.8925555,2
-0.14265692,0.69206846,-0.9015035,2
-0.227923,0.60243726,-0.9106537,2
-0.94872606,-0.2725468,-0.89848644,0
-0.8783452,-0.10106847,-0.8875787,0
-0.85137624,0.0719182,-0.8083309,1
-0.27353513,-0.09080267,-0.9462643,0
-0.6019691,0.45692387,-0.8247506,1
-0.09774801,0.6818599,-0.89979595,2
-0.87940335,-0.02700515,-0.8586349,0
-0.4897966,0.5598215,-0.8314292,2
-0.7346792,0.06968523,-0.8756794,1
-0.6718202,0.4679999,-0.775272,1
-0.58239174,0.6201346,-0.7984562,1
-0.57397205,0.37473977,-0.89877635,0
-0.7918416,0.2674904,-0.7834908,1
-0.9212915,-0.16219282,-0.86774176,0
-0.6552693,-0.09066054,-0.98458624,0
-0.9051565,-0.18442026,-0.9100884,0
-0.0268175,-0.628487,-0.7832755,2
0.24613029,0.5640727,-0.8949069,2
-0.83137,0.09861438,-0.8079522,1
-0.66178447,-0.07998139,-0.977921,0
-0.7249824,0.17423438,-0.87152773,0
-0.9119774,-0.16869617,-0.901412,0
-0.7119958,0.40388143,-0.7958242,0
-0.7290033,0.32818353,-0.81140226,1
-0.8813787,0.1383084,-0.7683375,1
-0.069684565,0.46622926,-0.87535244,2
-0.8168153,0.22970389,-0.79936767,1
-0.7279307,-0.09513992,-0.9708352,0
-0.62601066,-0.6701269,-0.9072304,0
-0.775033,0.43587574,-0.73292387,1
-0.13685912,0.57024866,-0.8854387,2
-0.5854496,-0.1195395,-0.9824483,0
0.53456396,-0.4966244,-0.6977233,2
-0.59783304,0.5913844,-0.8002164,1
-0.027823597,-0.58389693,-0.89546716,2
-0.45947692,0.2076628,-0.9270035,1
-0.774717,0.3007269,-0.7893692,0
-0.6788426,0.27436197,-0.8811238,0
-0.87188196,0.0021596998,-0.8423841,1
-0.75088227,0.31771296,-0.7799858,0
-0.79263586,0.34182015,-0.7696874,1
0.3907321,0.16322082,-0.9092407,2
-0.83095664,0.11778593,-0.8089976,1
0.039559722,0.4449922,-0.949348,2
-0.51602465,-0.53554976,-0.9016986,0
-0.8326736,-0.0075894,-0.88077956,0
-0.06592277,0.34162974,-0.9468312,2
0.4284417,-0.65521026,-0.75950855,2
-0.70691705,0.009139106,-0.95657676,0
-0.77330863,0.2959509,-0.79427934,1
-0.73982793,0.3077587,-0.84269893,0
-0.7386364,0.52484065,-0.7309543,1
-0.36853597,0.22165518,-0.9269137,2
-0.8390863,0.0031546652,-0.83456916,1
-0.2579728,0.55615985,-0.917027,2
0.3797874,-0.06360194,-0.8026891,2
-0.47417268,0.36538553,-0.89653397,1
-0.7819934,0.16106068,-0.84816575,1
-0.5488971,-0.028709963,-0.9490614,0
-0.6921518,0.2917981,-0.83676434,1
-0.008539349,0.48127526,-0.9484973,2
-0.79934216,0.28233963,-0.7896844,1
-0.2749402,0.3563065,-0.92344713,2
-0.5045786,0.41881466,-0.8613394,1
-0.8668403,0.013823032,-0.81983227,1
-0.759488,0.15837252,-0.7890755,0
0.054470837,0.39359486,-0.93475056,2
-0.8181849,0.254191,-0.7787384,1
-0.3751189,0.52719414,-0.87755454,1
-0.56908524,0.54424393,-0.83035237,2
0.19627362,-0.73777646,-0.8194402,2
-0.6308789,0.6274868,-0.78685933,1
-0.80906665,0.122896545,-0.81813264,1
-0.13193077,0.66190827,-0.87998176,2
0.5232569,0.11926459,-0.82853365,2
0.21017206,-0.48875433,-0.85951084,0
-0.7484393,0.016692057,-0.9310281,0
-0.27316102,0.6254034,-0.8937219,2
-0.84546494,0.009465098,-0.83927906,1
-0.7398336,0.36281493,-0.7848825,1
-0.60244155,0.3979302,-0.818759,1
-0.71078765,-0.3814124,-0.9775546,0
-0.87150645,-0.1778917,-0.9192314,0
-0.79764146,0.15065844,-0.8115999,1
-0.8818232,-0.20844975,-0.92166615,0
-0.9347774,-0.15846112,-0.86019295,0
0.34911305,0.06368591,-0.88991773,2
0.24268508,-0.7783802,-0.7450892,2
-0.8412094,-0.08713034,-0.87922156,1
0.19925034,-0.1994628,-0.8411832,2
-0.53463006,0.4573434,-0.8235332,1
-0.44682878,0.33445153,-0.92344475,1
-0.8233633,0.20464969,-0.7794297,1
-0.83950615,0.0066791773,-0.8440786,1
-0.92662215,-0.19989276,-0.9041781,0
-0.50824565,0.29211313,-0.8880421,1
-0.34573,0.46683705,-0.92622226,2
-0.43514365,0.62023425,-0.8295484,1
-0.3507626,0.24614443,-0.9508836,2
-0.89966214,-0.33366132,-0.9456749,0
-0.007469058,0.5026672,-0.87279433,2
-0.70475626,0.28320462,-0.88869053,0
-0.44696698,0.4156906,-0.88071585,2
0.022593707,-0.10381499,-0.7969316,2
0.23399097,0.3369617,-0.8592116,2
-0.79431874,0.25320327,-0.7877017,1
-0.53769666,-0.637577,-0.90144104,0
-0.50914824,-0.024572805,-0.99272203,0
-0.23808314,0.7003306,-0.8662739,2
-0.8767579,-0.1901499,-0.91531503,0
-0.014472157,0.6141311,-0.90642035,2
-0.7733437,0.15511726,-0.8516451,1
-0.4725261,0.16676717,-0.96002907,0
-0.81738573,0.16077228,-0.8112097,1
-0.6884258,-0.009387836,-0.9346751,0
-0.2711162,0.65438163,-0.90727663,2
-0.65755993,0.34032586,-0.8107061,1
-0.81924343,-0.009355977,-0.89265454,0
-0.752074,-0.10594252,-0.9456704,0
0.27551442,0.33883572,-0.85980505,2
-0.65079075,0.22899298,-0.8846104,1
0.4274655,-0.05637671,-0.8200948,2
0.01709351,0.122600816,-0.8786967,2
-0.66295147,0.5280765,-0.7993657,0
-0.8758691,-0.06970106,-0.8927594,0
-0.8623847,0.1774746,-0.7062191,1
-0.78004324,0.27617732,-0.8051719,1
-0.74373776,0.00062043965,-0.9158022,0
-0.43140954,0.6728499,-0.84419817,2
-0.83666086,0.14676592,-0.8320115,1
0.13734007,0.40120023,-0.929063,2
-0.22812234,0.19079766,-0.9342408,0
-0.40243122,-0.28606257,-0.88529044,0
-0.60045826,0.036208794,-0.94414407,0
-0.5651071,-0.23198098,-0.97625166,0
-0.82602656,0.18228999,-0.81825185,0
-0.5513003,0.2332113,-0.932431,2
-0.6679374,0.005887896,-0.97683084,0
-0.8239545,0.20984685,-0.7997288,1
-0.77558005,0.3351483,-0.7891775,1
0.176049,0.44382897,-0.9296639,2
-0.7549951,0.2762001,-0.84687084,0
-0.24057372,0.829882,-0.87715465,2
