0,1,2,3,4,5,6,7,label
0.22418487,-0.33332187,-0.1480912,-0.9826276,-0.50093114,-0.6115763,-0.4441794,-0.039988592,2
-0.8163294,0.12109867,-0.04336986,-0.9820221,0.015832111,-0.4214419,-0.56393224,0.32465315,1
0.67035127,-0.30154908,-0.036982715,-0.9839159,-0.19678721,-0.75196075,-0.4720393,-0.09557697,2
-0.84701836,0.054019675,-0.09165813,-0.98156786,0.050133586,-0.40871,-0.57601035,0.30966944,1
-0.4997083,0.485603,-0.2857296,-0.9796768,-0.27906284,-0.3217058,-0.5797538,0.09437136,1
-0.17560968,0.72293055,-0.37684408,-0.97840786,-0.2726487,-0.29162887,-0.5576469,0.20136182,1
-0.3342672,0.51141304,-0.5556015,-0.9763607,-0.2804337,-0.27891782,-0.5520942,0.22466877,2
0.3418675,-0.48926723,0.49447715,-0.99357814,-0.6002991,-0.26822513,-0.48868588,0.87162316,2
-0.71453416,0.29630193,-0.113270074,-0.9820662,-0.17844307,-0.41717553,-0.5929758,0.123634204,1
-0.83577836,0.21037036,-0.0150517225,-0.97595286,-0.052228354,-0.3990333,-0.5201382,0.14396322,1
-0.813941,0.07392499,-0.27163902,-0.98130107,-0.13437752,-0.35611898,-0.55265397,0.26980793,1
-0.76554096,0.41473162,0.22039425,-0.9832179,-0.065317266,-0.46754497,-0.5455427,0.12012546,1
0.39285368,0.38045582,-0.36410484,-0.9735634,0.18057472,-0.3854832,-0.5582923,0.2263655,2
-0.03584084,0.7041074,-0.37480596,-0.97722125,-0.070027925,-0.1902257,-0.5925695,0.23788938,2
-0.65832436,0.45989472,-0.01143229,-0.98378336,-0.21364853,-0.36210525,-0.59097296,0.11398563,1
-0.9427347,-0.15347156,-0.315589,-0.97420007,0.015585318,-0.40839976,-0.49301505,0.36461222,0
-0.88555706,-0.037114054,-0.4168299,-0.9787523,-0.19228882,-0.31239468,-0.55096847,0.12920015,0
-0.8403004,0.14452317,-0.17628528,-0.98139757,-0.13384637,-0.39043203,-0.5695144,0.10740125,1
0.10120654,-0.28953925,-0.59793055,-0.97612405,-0.040998332,-0.6959697,-0.49576965,0.0033263713,2
-0.6572833,-0.1807673,-0.84103674,-0.9726191,-0.038982525,-0.30197042,-0.5818736,0.20293525,0
-0.6226478,0.4707749,0.027276069,-0.98122966,-0.060168296,-0.28673142,-0.51625705,0.21483302,1
-0.049931437,0.5435291,-0.62856674,-0.9740792,-0.16366623,-0.3861402,-0.51750994,0.315469,2
-0.87601644,-0.09575921,-0.5315529,-0.97720355,-0.22434387,-0.3247069,-0.5493277,0.0985934,0
-0.4798702,0.52071285,-0.28253576,-0.9790851,-0.30311626,-0.3278862,-0.577323,0.11440854,1
-0.7693214,0.088463396,-0.40377986,-0.9773854,-0.21706018,-0.35631365,-0.5643768,0.14540544,1
-0.88985205,0.06342338,-0.03321603,-0.98322654,0.026452139,-0.44293356,-0.56792367,0.2926784,1
-0.40476596,0.48007357,-0.39444688,-0.9786073,-0.30502105,-0.3143047,-0.5480006,0.23687904,2
-0.49621752,0.3096901,-0.45956528,-0.97605133,-0.22919151,-0.30287117,-0.5622777,0.15194893,1
-0.42874557,0.7029183,-0.024831802,-0.9773687,-0.053038,-0.19442761,-0.53455013,0.10764073,0
-0.7511361,0.23426735,-0.27102035,-0.98056835,-0.17279944,-0.35459855,-0.56316286,0.10940253,1
-0.83242315,0.14345405,-0.19096631,-0.98142076,-0.1614468,-0.3834743,-0.56516886,0.14826185,0
0.62328804,-0.6106771,0.7157647,-0.9969503,-0.80000526,-0.3211281,-0.5252845,0.54609126,2
-0.5915735,-0.2108278,-0.7400921,-0.97388536,-0.003096342,-0.32194826,-0.5966598,0.18605532,0
-0.45652702,0.48168775,-0.49237937,-0.97679985,-0.35041982,-0.28518066,-0.5477093,0.11388357,2
-0.124345124,0.53422755,-0.56148463,-0.97522366,-0.09090104,-0.28894493,-0.55704063,0.30514777,2
-0.20722869,0.2221203,-0.71243095,-0.97253793,-0.0403909,-0.2847815,-0.5383404,0.29725263,2
-0.25422263,0.74546075,-0.39157802,-0.9781956,-0.34226722,-0.2755402,-0.55515444,0.17266734,2
-0.80885756,0.2553488,-0.10652162,-0.9803815,-0.082398355,-0.33258173,-0.5293718,0.08538661,1
-0.66672635,0.15578033,-0.47925326,-0.9782801,-0.20598818,-0.28101656,-0.5570399,0.1778505,0
-0.8176542,0.048585415,-0.44201165,-0.9761616,-0.2760964,-0.3487241,-0.5407112,0.106886365,0
-0.797157,0.20490488,-0.20137255,-0.97865444,-0.2024847,-0.36335877,-0.56345177,0.081800446,1
-0.7961154,0.2977029,0.006375462,-0.98280877,-0.10542932,-0.4147157,-0.574603,0.15969686,1
-0.0006380677,-0.009774104,-0.53513026,-0.9770912,-0.075375885,-0.483666,-0.5559455,0.07237903,2
0.04838255,0.5993875,-0.49591246,-0.9753287,0.01397711,-0.26522052,-0.5833723,0.27956444,2
0.05585429,0.5725862,-0.3693167,-0.9761906,0.07968113,-0.22852054,-0.585873,0.34731638,2
0.5318397,-0.55161405,0.57653505,-0.9959131,-0.647046,-0.48918402,-0.46584064,0.51260346,2
-0.11618227,0.6472921,-0.6140155,-0.97466433,-0.23221551,-0.2938909,-0.5438192,0.2835767,2
-0.79952776,0.29403004,0.000852406,-0.9837197,-0.11876943,-0.39932412,-0.57436866,0.08770137,1
-0.6479261,0.4068361,-0.15845107,-0.97459614,-0.1912525,-0.2852437,-0.50656575,0.05201818,0
-0.8609987,0.3167428,0.3000741,-0.9812895,0.07968028,-0.46914163,-0.5349331,0.19301516,1
-0.26688674,1.0,0.205719,-0.9824186,-0.07925615,-0.21768537,-0.5168282,0.13262087,2
0.3380549,0.3507179,-0.22764906,-0.9788677,0.13208881,-0.35345355,-0.61296314,0.11689159,2
-0.70479834,0.47507602,0.09328687,-0.89577925,-0.23126045,-0.4388992,-0.55177855,0.048249528,1
-0.7867957,-0.101797104,-0.7330637,-0.9743355,-0.24296781,-0.29058868,-0.5607911,0.1339577,0
-0.5376968,0.66557944,-0.010119051,-0.98302305,-0.27254915,-0.311828,-0.5808515,0.021126479,1
-0.5358623,0.09186163,-0.6603076,-0.97454196,-0.07552187,-0.28239512,-0.58176076,0.19382118,0
-0.8220002,0.09024914,-0.11656967,-0.9805719,-0.021127753,-0.4384032,-0.5717454,0.30762392,1
-0.020491779,0.5309639,-0.66534245,-0.9737991,-0.1396461,-0.35816467,-0.50973004,0.34749314,2
-0.48261446,0.6769171,-0.15095158,-0.98093265,-0.38387805,-0.32112658,-0.5763621,0.009892315,2
-0.13650435,0.5769848,-0.6261854,-0.9745959,-0.16428936,-0.31136516,-0.55562776,0.24722761,2
-0.46381754,-0.2554061,-0.770487,-0.970719,0.09764412,-0.24285683,-0.6009324,0.103341304,0
-0.8028691,0.16605455,-0.09125377,-0.98005635,-0.053384498,-0.39593834,-0.54615027,0.24689865,1
0.03776768,0.36109534,-0.31938675,-0.9767576,0.20315784,-0.24331234,-0.6288871,0.3194059,2
-0.86314243,-0.14797986,-0.55138963,-0.97560674,-0.16465609,-0.34947205,-0.5419795,0.20964283,0
-0.0842416,0.7182739,-0.5650963,-0.9753886,-0.22770913,-0.3112716,-0.5311106,0.26375052,2
-0.45451343,0.16730267,-0.5797379,-0.9746612,-0.110207304,-0.23837435,-0.5413639,0.3522457,2
-0.8748349,-0.13883972,-0.5818337,-0.9755947,-0.20840003,-0.3354479,-0.55377984,0.14787626,0
-0.6766828,0.46188444,-0.028205961,-0.98347217,-0.23451303,-0.38977456,-0.5680709,0.0807514,1
0.0039306283,0.5750624,-0.4830439,-0.9757327,-0.013696343,-0.28439778,-0.572447,0.328713,2
0.4874438,-0.2651492,0.42291814,-0.98599064,-0.10924454,-0.22524896,-0.6313536,0.06415867,2
-0.7886889,0.36333936,0.08491498,-0.9853096,-0.10887057,-0.41058657,-0.57382375,0.109263726,1
0.442334,0.21620911,-0.6674334,-0.9724265,-0.031279504,-0.70809686,-0.45146853,0.023498744,2
-0.3871049,-0.33386374,-0.77290756,-0.9719102,0.0508942,-0.36998147,-0.6163622,-0.0024996847,0
0.5838833,-0.2153449,0.2935784,-0.98785084,-0.1946856,-0.3949234,-0.6230132,0.14017618,2
-0.81959414,-0.123625875,-0.6149812,-0.97583365,-0.15977016,-0.29901147,-0.54298633,0.23523295,0
-0.7323023,0.12291395,-0.22022748,-0.9687167,-0.044968612,-0.33070806,-0.49297565,0.19536883,0
-0.8650475,0.22574604,0.28268433,-0.98193955,0.13629794,-0.48983443,-0.5193252,0.35768133,0
-0.54673195,-0.4092055,-0.5857562,-0.9756795,-0.08060147,-0.33610803,-0.6021354,0.027094185,0
-0.640453,-0.09731302,-0.77628934,-0.97356975,-0.04926028,-0.28036994,-0.5813778,0.25187132,0
-0.75111306,0.4629416,0.20313781,-0.9853542,-0.11452736,-0.4284684,-0.5823124,0.08221537,1
-0.28901082,-0.051417112,-0.7180928,-0.9735594,-0.06086053,-0.31375661,-0.56376606,0.09750273,0
-0.8946248,0.04793267,-0.09524998,-0.98052895,0.011606395,-0.43394506,-0.5430528,0.25978896,1
-0.031641126,0.4528067,-0.24740615,-0.9756857,0.28984654,-0.17077425,-0.60728997,0.32368416,2
-0.58290255,0.3667606,-0.36963877,-0.9785911,-0.2806663,-0.28134322,-0.55941033,0.104036376,1
-0.10297826,0.2933507,-0.2928399,-0.9788452,0.04144253,-0.2517899,-0.61293554,0.2575725,1
-0.39836583,-0.08819854,-0.71449685,-0.97403425,0.010097146,-0.34831288,-0.58961034,0.1458017,0
0.2659803,0.64116085,-0.09996386,-0.9741803,0.15871152,-0.15656014,-0.52349573,0.18622278,2
-0.8379332,0.06707643,-0.112516016,-0.98170894,0.01245521,-0.40477934,-0.5732682,0.2996081,1
-0.073168844,0.4913918,-0.49310777,-0.97671473,-0.15518108,-0.34002087,-0.5305321,0.2560438,2
-0.90834486,-0.0899542,-0.38573295,-0.97852045,-0.13299197,-0.34250322,-0.526756,0.19810125,0
-0.82987344,0.29393122,0.14880303,-0.98527485,-0.030601613,-0.46115592,-0.57860416,0.15164258,1
-0.12514836,0.6981343,-0.5424269,-0.97584665,-0.2505471,-0.29876593,-0.5157606,0.30338255,2
-0.45985523,0.6123151,-0.15731576,-0.9820593,-0.23044556,-0.3168825,-0.5611544,0.18023424,2
-0.3088693,0.33958653,-0.7057086,-0.9738577,-0.22884327,-0.29397237,-0.5148907,0.26787087,2
0.64345706,-0.21265575,0.3773576,-0.98982763,-0.14537823,-0.30126566,-0.65350366,0.11172638,2
-0.84338737,-0.056091696,-0.37864932,-0.97687584,-0.0922239,-0.32971147,-0.49921656,0.29742378,0
0.17024922,0.6437851,-0.59227955,-0.97381204,-0.02406758,-0.35626146,-0.5246212,0.29276937,2
-0.6007268,0.27332288,-0.47427708,-0.97726035,-0.29607338,-0.29929984,-0.5646946,0.16216981,2
0.17359465,0.34824556,-0.5715766,-0.97402686,0.012895092,-0.43696827,-0.5426654,0.21262181,2
-0.32931212,0.53674656,-0.2161491,-0.96776855,-0.08425738,-0.06101778,-0.5135472,0.2681334,2
-0.26965934,0.7371966,-0.44022316,-0.9779918,-0.36460966,-0.25978035,-0.5449823,0.18006065,2
-0.85178804,0.22676694,0.12994906,-0.9825361,0.031737775,-0.44904023,-0.5535913,0.18937577,1
-0.23968005,-0.18652388,-0.40866333,-0.97515756,0.13092256,-0.27022484,-0.6538041,-0.08518618,0
-0.48145705,-0.22127101,-0.76965046,-0.9727968,-0.10156578,-0.33805123,-0.5599464,0.10006813,0
