0,1,2,3,4,5,label
0.3928545,0.38045532,-0.3641047,-0.9735633,0.18061331,-0.38593668,2
-0.035840005,0.70410717,-0.37480557,-0.9772211,-0.06999395,-0.1907642,2
-0.65832365,0.45989504,-0.011431992,-0.9837832,-0.2136114,-0.36249793,1
-0.94273454,-0.15347123,-0.3155885,-0.9741997,0.015643507,-0.4087026,0
-0.88555694,-0.037113875,-0.4168296,-0.97875214,-0.19225541,-0.31282964,0
-0.8403001,0.14452347,-0.17628488,-0.98139733,-0.13380896,-0.39082417,1
0.1012069,-0.28953978,-0.59793,-0.9761239,-0.040959038,-0.6961994,2
-0.6572832,-0.18076712,-0.84103614,-0.972619,-0.038944267,-0.3023911,0
-0.6226471,0.4707751,0.027276754,-0.98122966,-0.06012758,-0.2871483,1
-0.04993072,0.5435288,-0.6285668,-0.97407895,-0.16362625,-0.38650087,2
-0.87601626,-0.0957593,-0.53155243,-0.97720355,-0.22431102,-0.3251103,0
-0.47986937,0.52071285,-0.2825357,-0.9790849,-0.30308336,-0.328306,1
-0.76932096,0.088463455,-0.40377975,-0.9773851,-0.21702328,-0.3567226,1
-0.8898518,0.06342372,-0.033215493,-0.98322636,0.026491106,-0.44331285,1
-0.40476525,0.48007363,-0.3944468,-0.9786071,-0.30498594,-0.3147171,2
-0.49621695,0.30968997,-0.4595652,-0.9760509,-0.2291435,-0.3032279,1
-0.42874464,0.7029183,-0.024831265,-0.9773686,-0.052996546,-0.19488831,0
-0.75113547,0.23426752,-0.27102035,-0.9805681,-0.17276353,-0.3550113,1
-0.8324226,0.14345431,-0.1909658,-0.9814207,-0.16140994,-0.38386568,0
0.62328815,-0.61067694,0.71576536,-0.9969502,-0.7999942,-0.3215166,2
-0.59157336,-0.21082774,-0.7400917,-0.97388536,-0.0030601323,-0.32238194,0
-0.4565262,0.48168772,-0.49237978,-0.97679955,-0.35038495,-0.28560725,2
-0.12434429,0.53422725,-0.56148446,-0.9752235,-0.090861544,-0.28939235,2
-0.20722806,0.22211984,-0.71243083,-0.97253776,-0.040351637,-0.2852121,2
-0.25422186,0.74546075,-0.39157832,-0.97819525,-0.34222758,-0.2759695,2
-0.808857,0.25534904,-0.106521145,-0.9803813,-0.0823561,-0.33296257,1
-0.6667258,0.15578032,-0.47925317,-0.97827995,-0.20595598,-0.28147772,0
-0.81765383,0.04858543,-0.44201136,-0.97616136,-0.2760583,-0.3491026,0
-0.79715645,0.20490514,-0.2013723,-0.97865427,-0.20244989,-0.36375406,1
-0.79611486,0.29770336,0.006375909,-0.98280853,-0.10539323,-0.41511416,1
-0.0006377399,-0.00977464,-0.53513,-0.9770911,-0.075333446,-0.48401922,2
0.048383355,0.5993873,-0.49591222,-0.9753285,0.014017731,-0.2656609,2
0.055855036,0.57258594,-0.3693162,-0.97619057,0.07971871,-0.22903174,2
0.53183985,-0.5516141,0.5765351,-0.99591285,-0.6470366,-0.48957303,2
-0.116181135,0.6472918,-0.614016,-0.97466403,-0.23217222,-0.294289,2
-0.7995273,0.2940305,0.0008530021,-0.9837195,-0.11873034,-0.39971554,1
-0.6479254,0.4068363,-0.15845072,-0.9745962,-0.19121665,-0.28563333,0
-0.8609981,0.3167433,0.300075,-0.98128945,0.07972771,-0.46945858,1
-0.26688558,1.0,0.20571929,-0.98241836,-0.07921203,-0.21812965,2
0.33805567,0.3507173,-0.22764842,-0.9788677,0.13212833,-0.3539041,2
-0.70479774,0.4750764,0.09328738,-0.89577913,-0.23123544,-0.4393236,1
-0.7867955,-0.101797044,-0.73306376,-0.97433525,-0.2429313,-0.29101035,0
-0.5376958,0.6655797,-0.010119081,-0.9830229,-0.27251858,-0.31225404,1
-0.5358619,0.09186144,-0.66030717,-0.9745417,-0.075481184,-0.28286758,0
-0.8219998,0.09024946,-0.116569206,-0.98057187,-0.02109269,-0.4387832,1
-0.020491064,0.53096354,-0.6653423,-0.97379893,-0.13961066,-0.3585862,2
-0.48261347,0.6769172,-0.15095179,-0.9809324,-0.3838445,-0.32153037,2
-0.13650343,0.57698464,-0.6261855,-0.97459555,-0.16424532,-0.3117574,2
-0.46381748,-0.25540632,-0.7704859,-0.9707191,0.09768242,-0.24336137,0
-0.8028686,0.16605483,-0.091253236,-0.98005635,-0.053348713,-0.3963186,1
0.037768275,0.36109507,-0.31938577,-0.9767577,0.20318952,-0.24384847,2
-0.8631424,-0.1479798,-0.55138916,-0.9756067,-0.1646163,-0.34985596,0
-0.084240705,0.7182734,-0.5650963,-0.9753883,-0.22766775,-0.31168228,2
-0.454513,0.1673025,-0.5797378,-0.97466093,-0.11016794,-0.23883274,2
-0.87483484,-0.1388396,-0.5818333,-0.97559464,-0.20836435,-0.33585194,0
-0.676682,0.46188477,-0.028205752,-0.9834719,-0.23447794,-0.3901854,1
0.0039315224,0.57506204,-0.48304355,-0.97573256,-0.013661027,-0.28488296,2
0.48744392,-0.26514953,0.4229191,-0.98599035,-0.10921419,-0.22581184,2
-0.7886882,0.36333987,0.0849154,-0.9853093,-0.108831696,-0.41098624,1
0.4423349,0.21620846,-0.66743314,-0.9724263,-0.031245328,-0.7083523,2
-0.38710484,-0.33386427,-0.7729069,-0.97191006,0.05093597,-0.37038806,0
0.5838839,-0.21534503,0.29357976,-0.9878508,-0.19464438,-0.39518508,2
-0.8195939,-0.123625815,-0.61498106,-0.9758335,-0.1597331,-0.2994346,0
-0.73230195,0.12291403,-0.22022668,-0.9687168,-0.044926584,-0.33111426,0
-0.8650469,0.22574669,0.28268546,-0.9819397,0.13634261,-0.49015903,0
-0.54673195,-0.40920544,-0.58575594,-0.9756792,-0.080558516,-0.33651122,0
-0.64045274,-0.09731305,-0.77628875,-0.9735697,-0.049230322,-0.2808778,0
-0.75111234,0.4629422,0.20313835,-0.985354,-0.11449322,-0.4288593,1
-0.28901064,-0.0514175,-0.7180925,-0.97355926,-0.060826123,-0.3142571,0
-0.8946245,0.047933012,-0.09524937,-0.98052883,0.011647165,-0.43430573,1
-0.03164044,0.45280662,-0.24740495,-0.9756858,0.2898808,-0.17136884,2
-0.58290184,0.36676073,-0.36963895,-0.9785907,-0.28063667,-0.28182247,1
-0.10297775,0.29335055,-0.29283932,-0.97884506,0.041479737,-0.25226766,1
-0.39836556,-0.08819869,-0.7144962,-0.97403425,0.010127664,-0.34880567,0
0.26598102,0.6411605,-0.09996316,-0.97418016,0.1587503,-0.15710817,2
-0.8379329,0.06707676,-0.11251542,-0.98170894,0.012489051,-0.40516937,1
-0.07316816,0.49139142,-0.49310765,-0.97671455,-0.15514559,-0.34043396,2
-0.9083446,-0.0899539,-0.3857327,-0.9785201,-0.13294344,-0.34285584,0
-0.82987285,0.29393166,0.14880353,-0.9852746,-0.030559257,-0.46151817,1
-0.12514734,0.69813406,-0.542427,-0.9758463,-0.25050914,-0.29920852,2
-0.45985436,0.6123154,-0.15731545,-0.982059,-0.2304057,-0.3173001,2
-0.30886865,0.33958632,-0.705709,-0.9738573,-0.22880475,-0.29441193,2
0.6434572,-0.21265599,0.3773592,-0.98982763,-0.14534183,-0.30164012,2
-0.843387,-0.056091547,-0.37864885,-0.9768757,-0.092178404,-0.3300514,0
0.17025006,0.64378476,-0.5922792,-0.9738119,-0.024029523,-0.35667232,2
-0.6007262,0.27332285,-0.47427705,-0.97726023,-0.2960408,-0.29972196,2
0.1735956,0.34824508,-0.57157636,-0.9740268,0.01293084,-0.4373616,2
-0.32931143,0.53674656,-0.21614876,-0.9677684,-0.08420925,-0.06153199,2
-0.2696584,0.7371965,-0.44022354,-0.9779914,-0.36457103,-0.26021633,2
-0.8517876,0.22676742,0.12994993,-0.98253596,0.031782627,-0.4493807,1
-0.23967986,-0.18652424,-0.40866277,-0.9751574,0.13096961,-0.2706431,0
-0.48145694,-0.2212713,-0.76965046,-0.9727966,-0.10152593,-0.3384882,0
0.573326,-0.5893729,0.63917106,-0.9965087,-0.76676023,-0.36754876,2
0.028303713,-0.32877314,0.17532602,-0.9770118,0.060213953,-0.082268745,0
-0.48719603,0.61701185,-0.07426414,-0.98254746,-0.2330569,-0.3213275,1
0.29250157,-0.57053417,0.28943574,-0.9846733,-0.4157871,-0.27359182,0
-0.9189738,-0.18890715,-0.5778404,-0.9767406,-0.15510617,-0.3446179,0
-0.4025881,0.5601264,-0.33738184,-0.9793056,-0.34166437,-0.3050387,2
-0.22221372,-0.5102797,-0.38159925,-0.9776078,-0.11834273,-0.31205615,0
0.43155956,-0.1109716,-0.33846164,-0.97927314,-0.12852615,-0.6559639,2
-0.07345995,0.6524634,-0.64361215,-0.9741158,-0.2704705,-0.34729102,2
-0.55068105,0.6018388,-0.02329573,-0.98320854,-0.22354361,-0.33916864,1
0.6929102,-0.18772873,-0.0685526,-0.98526263,-0.23218058,-0.9009409,2
-0.19808252,0.73999953,-0.5847038,-0.97464377,-0.38597888,-0.28115767,2
-0.7429583,0.18862674,-0.29587206,-0.98015857,-0.20855093,-0.36152864,0
-0.8350581,0.15664731,-0.039654404,-0.9814876,-0.04580185,-0.44367275,1
0.024600297,0.36659938,-0.8094085,-0.9701788,-0.027294114,-0.4489478,2
0.10229504,0.66589737,-0.58961654,-0.9744944,-0.07267399,-0.39200285,2
-0.6035174,0.18753421,-0.63431007,-0.97436327,-0.19379325,-0.20631456,0
-0.51421297,-0.32070816,-0.91584605,-0.97192657,-0.115428194,-0.3976718,0
-0.74325544,0.20510675,-0.1564019,-0.9815548,-0.13402586,-0.40571344,1
0.6874404,-0.40009928,0.29636735,-0.98979473,-0.6278638,-0.57011425,2
-0.7467351,-0.16027015,-0.73791075,-0.974603,-0.15922883,-0.2764057,0
-0.8061413,0.0663116,-0.41009796,-0.97839475,-0.21563187,-0.3604757,0
-0.21469815,0.7721555,-0.45436943,-0.97741413,-0.31398028,-0.2509332,1
-0.6192561,0.46156636,-0.10780242,-0.98153675,-0.21193391,-0.30018467,0
0.40417266,-0.012522817,-0.017799199,-0.98151064,0.0045754015,-0.49781436,2
0.37849742,-0.49236417,0.8007318,-0.99168485,-0.42714626,0.07953921,2
-0.82341707,0.20024496,-0.075169206,-0.9822642,-0.11298418,-0.4008468,1
-0.818277,0.19353685,-0.019460797,-0.98370874,-0.05193249,-0.44118762,1
-0.75243044,0.23272009,-0.26157168,-0.98029613,-0.21560323,-0.30585125,0
-0.83658457,0.2524995,0.10074121,-0.982302,-0.027041197,-0.44260994,1
-0.56040066,0.36822593,-0.30059662,-0.9791809,-0.25124794,-0.3387656,1
-0.24057172,0.17936806,-0.76151115,-0.97303253,-0.07622017,-0.4041635,2
-0.53307366,0.48789564,-0.39174277,-0.97888523,-0.33046737,-0.27482578,2
-0.8498905,-0.026837781,-0.40547618,-0.9756211,-0.1229254,-0.37890646,0
-0.5700843,0.41772318,-0.19143982,-0.9815204,-0.25759375,-0.3646543,1
-0.14341429,-0.24276331,-0.7222071,-0.96237123,0.16607907,-0.064819485,0
-0.39360553,0.5026385,-0.42868757,-0.9770304,-0.34115088,-0.34197247,2
0.39902288,-0.55499387,0.6111805,-0.98623914,-0.34914774,-0.00019291043,2
-0.41173926,-0.0933097,-0.49485293,-0.9772808,-0.04607696,-0.34731236,0
-0.31752837,-0.47969007,-0.43132386,-0.9776846,-0.16807458,-0.33029532,0
0.4791746,-0.5933159,0.50398374,-0.9915237,-0.5142385,-0.258459,2
-0.7585956,0.43261978,0.10293439,-0.9841798,-0.14326976,-0.3854027,1
-0.67021793,0.5736549,0.09713197,-0.9825196,-0.23522538,-0.3862558,1
-0.36789352,0.6776099,-0.3261564,-0.9798328,-0.30533308,-0.2519743,2
-0.19000024,0.8133882,-0.2600371,-0.97971636,-0.18290079,-0.18644783,2
-0.8311624,0.016370222,-0.4867782,-0.9773158,-0.20691076,-0.3160241,0
-0.7029605,0.44211054,0.08315635,-0.98328054,-0.09965423,-0.3557366,2
-0.7475778,0.45381922,0.17146826,-0.982524,-0.06767678,-0.38100663,1
-0.6522652,0.54385364,-0.051994234,-0.9811113,-0.29605097,-0.3572804,1
-0.59899,-0.25696537,-0.79130065,-0.96686816,0.043259963,-0.18792005,0
-0.5112945,0.50541604,-0.30673772,-0.9790725,-0.283192,-0.32068026,1
-0.26845926,0.37638992,-0.65307283,-0.97515976,-0.22008614,-0.34349662,2
-0.0045924187,0.3038391,-0.6322997,-0.9739928,0.0071190596,-0.37020415,2
-0.7887382,0.24844132,-0.07484263,-0.9749368,-0.097013384,-0.34124887,0
-0.67206824,0.20994112,-0.26563525,-0.978384,-0.14246728,-0.31012696,0
-0.59287494,0.3657729,-0.26338986,-0.98002183,-0.20284078,-0.31443933,1
-0.2734892,0.66756946,-0.50674015,-0.9768869,-0.3999714,-0.30133277,2
-0.7576463,0.28744996,-0.02512303,-0.9845794,-0.13681155,-0.39224535,1
-0.8085128,0.103172116,-0.11205484,-0.98183644,0.0023286939,-0.41466802,1
-0.7816067,0.11635099,-0.31666782,-0.9793026,-0.15715398,-0.3467614,0
-0.28809983,0.5039953,-0.62418866,-0.9753013,-0.29807714,-0.3121203,2
-0.82309765,0.16358566,-0.07006395,-0.9813302,-0.02576162,-0.41806224,1
0.08917868,0.5046593,-0.7471869,-0.9719469,-0.055390492,-0.37869623,2
-0.34673807,0.55075204,-0.44040585,-0.9776778,-0.29999757,-0.32422593,2
-0.8340938,0.109329596,0.062426478,-0.97030175,0.15009174,-0.38081464,1
-0.22595009,0.70036757,-0.20756131,-0.9779277,-0.016724989,-0.180672,1
-0.64812815,-0.31242853,-0.85551065,-0.9726174,-0.034783132,-0.3342579,0
-0.5623425,0.11712626,-0.72987014,-0.9741616,-0.162182,-0.20794962,0
-0.8583498,0.03089957,-0.12447527,-0.98038167,0.036998272,-0.43630555,1
-0.6294316,0.50955534,-0.05352086,-0.9754006,-0.18528618,-0.3228501,0
0.17924136,0.38618192,-0.44263047,-0.9756249,0.07710278,-0.39576924,2
-0.5781387,0.53638464,-0.1292299,-0.9812026,-0.29747102,-0.32803988,1
-0.28781694,-0.31432247,-0.35103166,-0.9801897,-0.10274852,-0.36474678,0
0.59598196,-0.37909526,0.40073925,-0.9861286,-0.30155963,-0.28128272,2
-0.26137567,0.5638795,-0.548854,-0.9759214,-0.26937002,-0.32092372,2
-0.46819744,0.1784917,-0.6679051,-0.9755687,-0.19688939,-0.26552436,2
-0.69157803,0.45826137,0.114869624,-0.98371065,-0.07627639,-0.40874392,1
